,GENUS,SPECIES,Match
0,Equus,Equus caballus,132
1,Equus,Equus quagga,131
2,Equus,Equus asinus,127
3,Urocitellus,Urocitellus parryii,119
4,Marmota,Marmota monax,117
5,Marmota,Marmota flaviventris,117
6,Diceros,Diceros bicornis minor,117
7,Sciurus,Sciurus carolinensis,117
8,Marmota,Marmota marmota marmota,117
9,Lepus,Lepus europaeus,115
10,Oryctolagus,Oryctolagus cuniculus,114
11,Ictidomys,Ictidomys tridecemlineatus,114
12,Phacochoerus,Phacochoerus africanus,113
13,Vicugna,Vicugna pacos,113
14,Oryx,Oryx dammah,112
15,Panthera,Panthera uncia,112
16,Capra,Capra hircus,112
17,Rhinolophus,Rhinolophus sinicus,112
18,Dama,Dama dama,112
19,Camelus,Camelus dromedarius,112
20,Panthera,Panthera leo,112
21,Panthera,Panthera onca,112
22,Nyctereutes,Nyctereutes procyonoides,111
23,Lynx,Lynx rufus,111
24,Lynx,Lynx canadensis,111
25,Moschus,Moschus berezovskii,111
26,Acinonyx,Acinonyx jubatus,111
27,Sus,Sus scrofa,111
28,Propithecus,Propithecus coquereli,111
29,Felis,Felis catus,111
30,Prionailurus,Prionailurus viverrinus,111
31,Cervus,Cervus elaphus,111
32,Cervus,Cervus canadensis,111
33,Budorcas,Budorcas taxicolor,111
34,Neofelis,Neofelis nebulosa,111
35,Prionailurus,Prionailurus bengalensis,111
36,Panthera,Panthera tigris,111
37,Sus,Sus scrofa domesticus,111
38,Odocoileus,Odocoileus virginianus texanus,111
39,Vulpes,Vulpes lagopus,110
40,Rhinolophus,Rhinolophus ferrumequinum,110
41,Canis,Canis lupus dingo,110
42,Ovis,Ovis aries,110
43,Vulpes,Vulpes vulpes,110
44,Camelus,Camelus ferus,110
45,Leopardus,Leopardus geoffroyi,110
46,Camelus,Camelus bactrianus,110
47,Manis,Manis javanica,109
48,Ursus,Ursus americanus,109
49,Ursus,Ursus maritimus,109
50,Chlorocebus,Chlorocebus sabaeus,109
51,Canis,Canis lupus familiaris,109
52,Panthera,Panthera pardus,109
53,Ursus,Ursus arctos,109
54,Suricata,Suricata suricatta,109
55,Ailuropoda,Ailuropoda melanoleuca,109
56,Rhinopithecus,Rhinopithecus roxellana,108
57,Homo,Homo sapiens,108
58,Bos,Bos indicus x Bos taurus,108
59,Bos,Bos taurus,108
60,Bos,Bos javanicus,108
61,Bos,Bos mutus,108
62,Bos,Bos indicus,108
63,Bison,Bison bison bison,108
64,Nannospalax,Nannospalax galili,108
65,Ochotona,Ochotona curzoniae,108
66,Macaca,Macaca fascicularis,107
67,Bubalus,Bubalus kerabau,107
68,Macaca,Macaca thibetana thibetana,107
69,Theropithecus,Theropithecus gelada,107
70,Neophocaena,Neophocaena asiaeorientalis,107
71,Bubalus,Bubalus bubalis,107
72,Papio,Papio anubis,107
73,Macaca,Macaca mulatta,107
74,Nomascus,Nomascus leucogenys,107
75,Ochotona,Ochotona princeps,107
76,Pteropus,Pteropus giganteus,107
77,Piliocolobus,Piliocolobus tephrosceles,106
78,Rhinopithecus,Rhinopithecus bieti,106
79,Castor,Castor canadensis,106
80,Saimiri,Saimiri boliviensis boliviensis,106
81,Lagenorhynchus,Lagenorhynchus albirostris,106
82,Galeopterus,Galeopterus variegatus,106
83,Mandrillus,Mandrillus leucophaeus,106
84,Rousettus,Rousettus aegyptiacus,106
85,Orcinus,Orcinus orca,106
86,Pongo,Pongo pygmaeus,106
87,Lagenorhynchus,Lagenorhynchus obliquidens,106
