,GENUS,SPECIES,Match
0,Nyctereutes,Nyctereutes procyonoides,132
1,Canis,Canis lupus dingo,131
2,Canis,Canis lupus familiaris,129
3,Vulpes,Vulpes lagopus,129
4,Vulpes,Vulpes vulpes,129
5,Ursus,Ursus americanus,120
6,Ursus,Ursus arctos,120
7,Panthera,Panthera uncia,119
8,Ailuropoda,Ailuropoda melanoleuca,119
9,Panthera,Panthera leo,119
10,Ursus,Ursus maritimus,119
11,Panthera,Panthera onca,119
12,Prionailurus,Prionailurus viverrinus,117
13,Panthera,Panthera tigris,117
14,Acinonyx,Acinonyx jubatus,117
15,Felis,Felis catus,117
16,Neofelis,Neofelis nebulosa,117
17,Lynx,Lynx canadensis,117
18,Lynx,Lynx rufus,117
19,Prionailurus,Prionailurus bengalensis,117
20,Manis,Manis javanica,116
21,Suricata,Suricata suricatta,115
22,Leopardus,Leopardus geoffroyi,115
23,Equus,Equus caballus,114
24,Neogale,Neogale vison,114
25,Mustela,Mustela lutreola,114
26,Mustela,Mustela putorius furo,114
27,Mustela,Mustela nigripes,114
28,Mustela,Mustela erminea,114
29,Lutra,Lutra lutra,114
30,Equus,Equus quagga,113
31,Panthera,Panthera pardus,113
32,Meles,Meles meles,113
33,Hyaena,Hyaena hyaena,113
34,Diceros,Diceros bicornis minor,112
35,Callorhinus,Callorhinus ursinus,111
36,Equus,Equus asinus,111
37,Manis,Manis pentadactyla,110
38,Lontra,Lontra canadensis,110
39,Phacochoerus,Phacochoerus africanus,109
40,Eumetopias,Eumetopias jubatus,109
41,Bos,Bos indicus,108
42,Castor,Castor canadensis,108
43,Zalophus,Zalophus californianus,108
44,Bos,Bos taurus,108
45,Bison,Bison bison bison,108
46,Lepus,Lepus europaeus,108
47,Mirounga,Mirounga angustirostris,108
48,Bubalus,Bubalus kerabau,108
49,Bos,Bos javanicus,108
50,Bos,Bos indicus x Bos taurus,108
51,Bubalus,Bubalus bubalis,108
52,Mirounga,Mirounga leonina,108
53,Phoca,Phoca vitulina,107
54,Bos,Bos mutus,107
55,Pipistrellus,Pipistrellus kuhlii,107
56,Capra,Capra hircus,107
57,Urocitellus,Urocitellus parryii,107
58,Sciurus,Sciurus carolinensis,107
59,Choloepus,Choloepus didactylus,107
60,Papio,Papio anubis,106
61,Odobenus,Odobenus rosmarus divergens,106
62,Talpa,Talpa occidentalis,106
63,Cynocephalus,Cynocephalus volans,106
64,Chlorocebus,Chlorocebus sabaeus,106
65,Oryctolagus,Oryctolagus cuniculus,106
66,Condylura,Condylura cristata,106
67,Piliocolobus,Piliocolobus tephrosceles,106
